,query,engine,batch,instance,query_class,status,timeout,nb_results,nb_distinct_sources,relevant_sources_selectivity,tpwss,source_selection_time,planning_time,ask,exec_time,http_req,data_transfer,sts,exec_time_only
3042,q02,rsa,4,4,MD,success,,36.0,4.0,0.04,60.0,,,0.0,2168.8809394836426,4.0,0.072513,success,
3043,q02,rsa,4,4,MD,success,,36.0,4.0,0.04,60.0,,,0.0,37.064313888549805,4.0,0.072513,success,
3044,q02,rsa,4,4,MD,success,,36.0,4.0,0.04,60.0,,,0.0,37.07432746887207,4.0,0.072513,success,
3045,q02,fedx,5,4,MD,success,,45.0,120.0,1.0,1805.0,1916.0,3.0,1920.0,43650.0,25805.0,8.764161,success,41734.0
3046,q02,fedx,5,4,MD,success,,45.0,120.0,1.0,1805.0,1821.0,4.0,1920.0,43632.0,25805.0,8.764141,success,41811.0
3047,q02,fedx,5,4,MD,success,,45.0,120.0,1.0,1805.0,1932.0,4.0,1920.0,42669.0,25805.0,8.764161,success,40737.0
3048,q02,costfed,5,4,MD,timeout,120000.0,,120.0,1.0,410.0,291.0,390.0,360.0,,363.0,0.187883,timeout,
3049,q02,costfed,5,4,MD,timeout,120000.0,,120.0,1.0,410.0,261.0,333.0,360.0,,365.0,0.188713,timeout,
3050,q02,costfed,5,4,MD,timeout,120000.0,,120.0,1.0,410.0,342.0,427.0,360.0,,365.0,0.188713,timeout,
3051,q02,splendid,5,4,MD,timeout,120000.0,,120.0,1.0,1805.0,,,0.0,,3000.0,0.12922999999999998,timeout,
3052,q02,splendid,5,4,MD,timeout,120000.0,,120.0,1.0,1805.0,,,0.0,,3000.0,0.12922999999999998,timeout,
3053,q02,splendid,5,4,MD,timeout,120000.0,,120.0,1.0,1805.0,,,0.0,,3000.0,0.12922999999999998,timeout,
3054,q02,semagrow,5,4,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
3055,q02,semagrow,5,4,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
3056,q02,semagrow,5,4,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
3057,q02,anapsid,5,4,MD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
3058,q02,anapsid,5,4,MD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
3059,q02,anapsid,5,4,MD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
3060,q02,fedup_h0,5,4,MD,success,,45.0,5.0,0.0416666666666666,80.0,1.0,,240.0,6126.0,245.0,0.232873,success,6125.0
3061,q02,fedup_h0,5,4,MD,success,,45.0,5.0,0.0416666666666666,80.0,0.1,,240.0,14.0,245.0,0.232873,success,13.9
3062,q02,fedup_h0,5,4,MD,success,,45.0,5.0,0.0416666666666666,80.0,1.0,,240.0,12.0,245.0,0.232873,success,11.0
3063,q02,rsa,5,4,MD,success,,45.0,5.0,0.0416666666666666,75.0,,,0.0,2146.6541290283203,5.0,0.09064799999999999,success,
3064,q02,rsa,5,4,MD,success,,45.0,5.0,0.0416666666666666,75.0,,,0.0,38.75136375427246,5.0,0.09064799999999999,success,
3065,q02,rsa,5,4,MD,success,,45.0,5.0,0.0416666666666666,75.0,,,0.0,45.81785202026367,5.0,0.09064799999999999,success,
3066,q02,fedx,6,4,MD,success,,54.0,140.0,1.0,2106.0,2092.0,3.0,2240.0,55773.0,33886.0,11.419812,success,53681.0
3067,q02,fedx,6,4,MD,success,,54.0,140.0,1.0,2106.0,2058.0,5.0,2240.0,56245.0,33886.0,11.419792,success,54187.0
3068,q02,fedx,6,4,MD,success,,54.0,140.0,1.0,2106.0,2041.0,4.0,2240.0,52022.0,33886.0,11.419812,success,49981.0
3069,q02,costfed,6,4,MD,timeout,120000.0,,140.0,1.0,480.0,306.0,396.0,420.0,,426.0,0.220472,timeout,
3070,q02,costfed,6,4,MD,timeout,120000.0,,140.0,1.0,480.0,405.0,506.0,420.0,,426.0,0.220472,timeout,
3071,q02,costfed,6,4,MD,timeout,120000.0,,140.0,1.0,480.0,308.0,387.0,420.0,,426.0,0.220472,timeout,
3072,q02,splendid,6,4,MD,timeout,120000.0,,140.0,1.0,2106.0,,,0.0,,3500.0,0.15076799999999999,timeout,
3073,q02,splendid,6,4,MD,timeout,120000.0,,140.0,1.0,2106.0,,,0.0,,3500.0,0.15076799999999999,timeout,
3074,q02,splendid,6,4,MD,timeout,120000.0,,140.0,1.0,2106.0,,,0.0,,3500.0,0.15076799999999999,timeout,
3075,q02,semagrow,6,4,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
3076,q02,semagrow,6,4,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
3077,q02,semagrow,6,4,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
3078,q02,anapsid,6,4,MD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
3079,q02,anapsid,6,4,MD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
3080,q02,anapsid,6,4,MD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
3081,q02,fedup_h0,6,4,MD,success,,54.0,6.0,0.0428571428571428,96.0,0.1,,280.0,10548.0,286.0,0.27443,success,10547.9
3082,q02,fedup_h0,6,4,MD,success,,54.0,6.0,0.0428571428571428,96.0,1.0,,280.0,14.0,286.0,0.27443,success,13.0
3083,q02,fedup_h0,6,4,MD,success,,54.0,6.0,0.0428571428571428,96.0,0.1,,280.0,12.0,286.0,0.27443,success,11.9
3084,q02,rsa,6,4,MD,success,,54.0,6.0,0.0428571428571428,90.0,,,0.0,3215.528726577759,6.0,0.10878299999999999,success,
3085,q02,rsa,6,4,MD,success,,54.0,6.0,0.0428571428571428,90.0,,,0.0,53.7877082824707,6.0,0.10878299999999999,success,
3086,q02,rsa,6,4,MD,success,,54.0,6.0,0.0428571428571428,90.0,,,0.0,55.150508880615234,6.0,0.10878299999999999,success,
3087,q02,fedx,7,4,MD,success,,72.0,160.0,1.0,2408.0,2514.0,4.0,2560.0,71031.0,48168.0,15.932604999999999,success,68517.0
3088,q02,fedx,7,4,MD,success,,72.0,160.0,1.0,2408.0,2342.0,4.0,2560.0,63297.0,48168.0,15.932623999999999,success,60955.0
3089,q02,fedx,7,4,MD,success,,72.0,160.0,1.0,2408.0,2296.0,5.0,2560.0,69470.0,48168.0,15.932604999999999,success,67174.0
3090,q02,costfed,7,4,MD,timeout,120000.0,,160.0,1.0,560.0,385.0,490.0,480.0,,486.0,0.251726,timeout,
3091,q02,costfed,7,4,MD,timeout,120000.0,,160.0,1.0,560.0,349.0,450.0,480.0,,488.0,0.252556,timeout,
3092,q02,costfed,7,4,MD,timeout,120000.0,,160.0,1.0,560.0,387.0,499.0,480.0,,486.0,0.251726,timeout,
3093,q02,splendid,7,4,MD,timeout,120000.0,,160.0,1.0,2408.0,,,0.0,,4000.0,0.17230399999999998,timeout,
3094,q02,splendid,7,4,MD,timeout,120000.0,,160.0,1.0,2408.0,,,0.0,,4000.0,0.17230399999999998,timeout,
3095,q02,splendid,7,4,MD,timeout,120000.0,,160.0,1.0,2408.0,,,0.0,,4000.0,0.17230399999999998,timeout,
3096,q02,semagrow,7,4,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
3097,q02,semagrow,7,4,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
3098,q02,semagrow,7,4,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
3099,q02,anapsid,7,4,MD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
3100,q02,anapsid,7,4,MD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
3101,q02,anapsid,7,4,MD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
3102,q02,fedup_h0,7,4,MD,success,,72.0,8.0,0.05,128.0,1.0,,320.0,16661.0,328.0,0.33229,success,16660.0
3103,q02,fedup_h0,7,4,MD,success,,72.0,8.0,0.05,128.0,1.0,,320.0,19.0,328.0,0.33229,success,18.0
3104,q02,fedup_h0,7,4,MD,success,,72.0,8.0,0.05,128.0,1.0,,320.0,19.0,328.0,0.33229,success,18.0
3105,q02,rsa,7,4,MD,success,,72.0,8.0,0.05,120.0,,,0.0,4387.049436569214,8.0,0.145053,success,
3106,q02,rsa,7,4,MD,success,,72.0,8.0,0.05,120.0,,,0.0,60.46271324157715,8.0,0.145053,success,
3107,q02,rsa,7,4,MD,success,,72.0,8.0,0.05,120.0,,,0.0,65.57798385620117,8.0,0.145053,success,
3108,q02,fedx,8,4,MD,success,,81.0,180.0,1.0,2709.0,2554.0,4.0,2880.0,79194.0,60309.0,19.918405,success,76640.0
3109,q02,fedx,8,4,MD,success,,81.0,180.0,1.0,2709.0,2561.0,5.0,2880.0,87448.0,60309.0,19.918405,success,84887.0
3110,q02,fedx,8,4,MD,success,,81.0,180.0,1.0,2709.0,2398.0,3.0,2880.0,86670.0,60309.0,19.918405999999997,success,84272.0
3111,q02,costfed,8,4,MD,timeout,120000.0,,180.0,1.0,630.0,364.0,468.0,540.0,,548.0,0.283646,timeout,
3112,q02,costfed,8,4,MD,timeout,120000.0,,180.0,1.0,630.0,457.0,542.0,540.0,,548.0,0.283646,timeout,
3113,q02,costfed,8,4,MD,timeout,120000.0,,180.0,1.0,630.0,403.0,511.0,540.0,,544.0,0.281986,timeout,
3114,q02,splendid,8,4,MD,timeout,120000.0,,180.0,1.0,2709.0,,,0.0,,4500.0,0.193842,timeout,
3115,q02,splendid,8,4,MD,timeout,120000.0,,180.0,1.0,2709.0,,,0.0,,4500.0,0.193842,timeout,
3116,q02,splendid,8,4,MD,timeout,120000.0,,180.0,1.0,2709.0,,,0.0,,4500.0,0.193842,timeout,
3117,q02,semagrow,8,4,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
3118,q02,semagrow,8,4,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
3119,q02,semagrow,8,4,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
3120,q02,anapsid,8,4,MD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
3121,q02,anapsid,8,4,MD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
3122,q02,anapsid,8,4,MD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
3123,q02,fedup_h0,8,4,MD,success,,81.0,9.0,0.05,144.0,2.0,,360.0,18787.0,369.0,0.373787,success,18785.0
3124,q02,fedup_h0,8,4,MD,success,,81.0,9.0,0.05,144.0,1.0,,360.0,20.0,369.0,0.373787,success,19.0
3125,q02,fedup_h0,8,4,MD,success,,81.0,9.0,0.05,144.0,1.0,,360.0,21.0,369.0,0.373787,success,20.0
3126,q02,rsa,8,4,MD,success,,81.0,9.0,0.05,135.0,,,0.0,7440.943479537964,9.0,0.163188,success,
3127,q02,rsa,8,4,MD,success,,81.0,9.0,0.05,135.0,,,0.0,68.41850280761719,9.0,0.163188,success,
3128,q02,rsa,8,4,MD,success,,81.0,9.0,0.05,135.0,,,0.0,59.304237365722656,9.0,0.163188,success,
3129,q02,fedx,9,4,MD,success,,99.0,200.0,1.0,3011.0,2618.0,5.0,3200.0,104910.0,78811.0,25.723526999999997,success,102292.0
3130,q02,fedx,9,4,MD,success,,99.0,200.0,1.0,3011.0,2681.0,5.0,3200.0,104615.0,78811.0,25.723526,success,101934.0
3131,q02,fedx,9,4,MD,success,,99.0,200.0,1.0,3011.0,2737.0,4.0,3200.0,88071.0,78811.0,25.723544999999998,success,85334.0
3132,q02,costfed,9,4,MD,timeout,120000.0,,200.0,1.0,710.0,396.0,513.0,600.0,,608.0,0.314826,timeout,
3133,q02,costfed,9,4,MD,timeout,120000.0,,200.0,1.0,710.0,470.0,568.0,600.0,,609.0,0.315241,timeout,
3134,q02,costfed,9,4,MD,timeout,120000.0,,200.0,1.0,710.0,413.0,592.0,600.0,,608.0,0.314826,timeout,
3135,q02,splendid,9,4,MD,timeout,120000.0,,200.0,1.0,3011.0,,,0.0,,5000.0,0.215378,timeout,
3136,q02,splendid,9,4,MD,timeout,120000.0,,200.0,1.0,3011.0,,,0.0,,5000.0,0.215378,timeout,
3137,q02,splendid,9,4,MD,timeout,120000.0,,200.0,1.0,3011.0,,,0.0,,5000.0,0.215378,timeout,
3138,q02,semagrow,9,4,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
3139,q02,semagrow,9,4,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
3140,q02,semagrow,9,4,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
3141,q02,anapsid,9,4,MD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
3142,q02,anapsid,9,4,MD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
3143,q02,anapsid,9,4,MD,error_runtime,120000.0,,,,,,,,,,,error_runtime,
3144,q02,fedup_h0,9,4,MD,success,,99.0,11.0,0.055,176.0,1.0,,400.0,19172.0,411.0,0.431577,success,19171.0
3145,q02,fedup_h0,9,4,MD,success,,99.0,11.0,0.055,176.0,1.0,,400.0,1610.0,411.0,0.431577,success,1609.0
3146,q02,fedup_h0,9,4,MD,success,,99.0,11.0,0.055,176.0,1.0,,400.0,20.0,411.0,0.431577,success,19.0
3147,q02,rsa,9,4,MD,success,,99.0,11.0,0.055,165.0,,,0.0,11705.518007278442,11.0,0.199458,success,
3148,q02,rsa,9,4,MD,success,,99.0,11.0,0.055,165.0,,,0.0,80.78503608703613,11.0,0.199458,success,
3149,q02,rsa,9,4,MD,success,,99.0,11.0,0.055,165.0,,,0.0,82.73100852966309,11.0,0.199458,success,
3150,q02,fedx,0,5,MD,success,,9.0,20.0,1.0,301.0,698.0,4.0,320.0,5449.0,1521.0,0.589036,success,4751.0
3151,q02,fedx,0,5,MD,success,,9.0,20.0,1.0,301.0,669.0,8.0,320.0,3261.0,1521.0,0.589036,success,2592.0
3152,q02,fedx,0,5,MD,success,,9.0,20.0,1.0,301.0,690.0,3.0,320.0,2798.0,1521.0,0.589036,success,2108.0
3153,q02,costfed,0,5,MD,timeout,120000.0,,20.0,1.0,70.0,144.0,177.0,60.0,,106221.0,40.419726999999995,timeout,
3154,q02,costfed,0,5,MD,timeout,120000.0,,20.0,1.0,70.0,123.0,163.0,60.0,,61.0,0.045607999999999996,timeout,
3155,q02,costfed,0,5,MD,timeout,120000.0,,20.0,1.0,70.0,120.0,162.0,60.0,,67.0,0.050733999999999994,timeout,
3156,q02,splendid,0,5,MD,timeout,120000.0,,20.0,1.0,301.0,35.0,35.0,0.0,,841.0,10.327568999999999,timeout,
3157,q02,splendid,0,5,MD,success,,,20.0,1.0,301.0,34.0,34.0,0.0,60202.0,560.0,0.024118,success,60168.0
3158,q02,splendid,0,5,MD,success,,,20.0,1.0,301.0,36.0,36.0,0.0,59681.0,560.0,0.024118,success,59645.0
3159,q02,semagrow,0,5,MD,timeout,120000.0,,20.0,1.0,301.0,,,320.0,,320.0,0.16072999999999998,timeout,
3160,q02,semagrow,0,5,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
3161,q02,semagrow,0,5,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
3162,q02,anapsid,0,5,MD,error_runtime,120000.0,,20.0,1.0,263.0,1.0939185619354248,,296.0,,296.0,0.099856,error_runtime,
3163,q02,anapsid,0,5,MD,error_runtime,120000.0,,20.0,1.0,263.0,1.0807131290435792,,296.0,,296.0,0.099856,error_runtime,
3164,q02,anapsid,0,5,MD,error_runtime,120000.0,,20.0,1.0,263.0,1.0112594127655028,,296.0,,296.0,0.099856,error_runtime,
3165,q02,fedup_h0,0,5,MD,success,,9.0,1.0,0.05,16.0,0.1,,40.0,1457.0,41.0,0.042519999999999995,success,1456.9
3166,q02,fedup_h0,0,5,MD,success,,9.0,1.0,0.05,16.0,1.0,,40.0,7.0,41.0,0.042519999999999995,success,6.0
3167,q02,fedup_h0,0,5,MD,success,,9.0,1.0,0.05,16.0,1.0,,40.0,6.0,41.0,0.042519999999999995,success,5.0
3168,q02,rsa,0,5,MD,success,,9.0,1.0,0.05,16.0,,,0.0,1020.2994346618652,1.0,0.018775,success,
3169,q02,rsa,0,5,MD,success,,9.0,1.0,0.05,16.0,,,0.0,36.67736053466797,1.0,0.018775,success,
3170,q02,rsa,0,5,MD,success,,9.0,1.0,0.05,16.0,,,0.0,37.131309509277344,1.0,0.018775,success,
3171,q02,fedx,1,5,MD,success,,9.0,40.0,1.0,601.0,1052.0,5.0,640.0,8330.0,3041.0,1.1553499999999999,success,7278.0
3172,q02,fedx,1,5,MD,success,,9.0,40.0,1.0,601.0,929.0,4.0,640.0,6337.0,3041.0,1.1553499999999999,success,5408.0
3173,q02,fedx,1,5,MD,success,,9.0,40.0,1.0,601.0,898.0,8.0,640.0,6804.0,3041.0,1.1553499999999999,success,5906.0
3174,q02,costfed,1,5,MD,timeout,120000.0,,40.0,1.0,130.0,162.0,208.0,120.0,,126.0,0.079678,timeout,
3175,q02,costfed,1,5,MD,timeout,120000.0,,40.0,1.0,130.0,157.0,202.0,120.0,,125.0,0.079062,timeout,
3176,q02,costfed,1,5,MD,timeout,120000.0,,40.0,1.0,130.0,228.0,287.0,120.0,,126.0,0.079678,timeout,
3177,q02,splendid,1,5,MD,timeout,120000.0,,40.0,1.0,601.0,,,0.0,,1000.0,0.043078,timeout,
3178,q02,splendid,1,5,MD,timeout,120000.0,,40.0,1.0,601.0,,,0.0,,1000.0,0.043078,timeout,
3179,q02,splendid,1,5,MD,timeout,120000.0,,40.0,1.0,601.0,,,0.0,,1000.0,0.043078,timeout,
3180,q02,semagrow,1,5,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
3181,q02,semagrow,1,5,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
3182,q02,semagrow,1,5,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
3183,q02,anapsid,1,5,MD,error_runtime,120000.0,,40.0,1.0,523.0,2.0991427898406982,,576.0,,576.0,0.189218,error_runtime,
3184,q02,anapsid,1,5,MD,error_runtime,120000.0,,40.0,1.0,523.0,2.0240068435668945,,576.0,,576.0,0.189218,error_runtime,
3185,q02,anapsid,1,5,MD,error_runtime,120000.0,,40.0,1.0,523.0,2.010972023010254,,576.0,,576.0,0.189218,error_runtime,
3186,q02,fedup_h0,1,5,MD,success,,9.0,1.0,0.025,16.0,1.0,,80.0,1393.0,81.0,0.067772,success,1392.0
3187,q02,fedup_h0,1,5,MD,success,,9.0,1.0,0.025,16.0,0.1,,80.0,5.0,81.0,0.067772,success,4.9
3188,q02,fedup_h0,1,5,MD,success,,9.0,1.0,0.025,16.0,0.1,,80.0,5.0,81.0,0.067772,success,4.9
3189,q02,rsa,1,5,MD,success,,9.0,1.0,0.025,16.0,,,0.0,36.76080703735352,1.0,0.018775,success,
3190,q02,rsa,1,5,MD,success,,9.0,1.0,0.025,16.0,,,0.0,40.05837440490723,1.0,0.018775,success,
3191,q02,rsa,1,5,MD,success,,9.0,1.0,0.025,16.0,,,0.0,39.01505470275879,1.0,0.018775,success,
3192,q02,fedx,2,5,MD,success,,9.0,60.0,1.0,901.0,1081.0,3.0,960.0,9573.0,4561.0,1.720669,success,8492.0
3193,q02,fedx,2,5,MD,success,,9.0,60.0,1.0,901.0,1082.0,3.0,960.0,9263.0,4561.0,1.720669,success,8181.0
3194,q02,fedx,2,5,MD,success,,9.0,60.0,1.0,901.0,1102.0,3.0,960.0,9224.0,4561.0,1.720669,success,8122.0
3195,q02,costfed,2,5,MD,timeout,120000.0,,60.0,1.0,190.0,189.0,246.0,180.0,,199.0,0.118796,timeout,
3196,q02,costfed,2,5,MD,timeout,120000.0,,60.0,1.0,190.0,201.0,260.0,180.0,,183.0,0.10894,timeout,
3197,q02,costfed,2,5,MD,timeout,120000.0,,60.0,1.0,190.0,239.0,311.0,180.0,,190.0,0.11325199999999999,timeout,
3198,q02,splendid,2,5,MD,timeout,120000.0,,60.0,1.0,901.0,,,0.0,,1500.0,0.064618,timeout,
3199,q02,splendid,2,5,MD,timeout,120000.0,,60.0,1.0,901.0,,,0.0,,1500.0,0.064618,timeout,
3200,q02,splendid,2,5,MD,timeout,120000.0,,60.0,1.0,901.0,,,0.0,,1500.0,0.064618,timeout,
3201,q02,semagrow,2,5,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
3202,q02,semagrow,2,5,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
3203,q02,semagrow,2,5,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
3204,q02,anapsid,2,5,MD,error_runtime,120000.0,,60.0,1.0,783.0,3.486379146575928,,856.0,,856.0,0.278452,error_runtime,
3205,q02,anapsid,2,5,MD,error_runtime,120000.0,,60.0,1.0,783.0,2.799130916595459,,856.0,,856.0,0.278452,error_runtime,
3206,q02,anapsid,2,5,MD,error_runtime,120000.0,,60.0,1.0,783.0,2.640047073364258,,856.0,,856.0,0.278452,error_runtime,
3207,q02,fedup_h0,2,5,MD,success,,9.0,1.0,0.0166666666666666,16.0,0.1,,120.0,1398.0,121.0,0.09303199999999999,success,1397.9
3208,q02,fedup_h0,2,5,MD,success,,9.0,1.0,0.0166666666666666,16.0,0.1,,120.0,5.0,121.0,0.09303199999999999,success,4.9
3209,q02,fedup_h0,2,5,MD,success,,9.0,1.0,0.0166666666666666,16.0,0.1,,120.0,5.0,121.0,0.09303199999999999,success,4.9
3210,q02,rsa,2,5,MD,success,,9.0,1.0,0.0166666666666666,16.0,,,0.0,47.19710350036621,1.0,0.018775,success,
3211,q02,rsa,2,5,MD,success,,9.0,1.0,0.0166666666666666,16.0,,,0.0,39.2446517944336,1.0,0.018775,success,
3212,q02,rsa,2,5,MD,success,,9.0,1.0,0.0166666666666666,16.0,,,0.0,40.77863693237305,1.0,0.018775,success,
3213,q02,fedx,3,5,MD,success,,9.0,80.0,1.0,1201.0,1323.0,3.0,1280.0,12124.0,6081.0,2.286553,success,10801.0
3214,q02,fedx,3,5,MD,success,,9.0,80.0,1.0,1201.0,1364.0,6.0,1280.0,12373.0,6081.0,2.286553,success,11009.0
3215,q02,fedx,3,5,MD,success,,9.0,80.0,1.0,1201.0,1357.0,3.0,1280.0,14374.0,6081.0,2.286553,success,13017.0
3216,q02,costfed,3,5,MD,timeout,120000.0,,80.0,1.0,250.0,246.0,311.0,240.0,,251.0,0.14482,timeout,
3217,q02,costfed,3,5,MD,timeout,120000.0,,80.0,1.0,250.0,211.0,274.0,240.0,,248.0,0.142972,timeout,
3218,q02,costfed,3,5,MD,timeout,120000.0,,80.0,1.0,250.0,261.0,324.0,240.0,,243.0,0.139892,timeout,
3219,q02,splendid,3,5,MD,timeout,120000.0,,80.0,1.0,1201.0,,,0.0,,2000.0,0.086158,timeout,
3220,q02,splendid,3,5,MD,timeout,120000.0,,80.0,1.0,1201.0,,,0.0,,2000.0,0.086158,timeout,
3221,q02,splendid,3,5,MD,timeout,120000.0,,80.0,1.0,1201.0,,,0.0,,2000.0,0.086158,timeout,
3222,q02,semagrow,3,5,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
3223,q02,semagrow,3,5,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
3224,q02,semagrow,3,5,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
3225,q02,anapsid,3,5,MD,error_runtime,120000.0,,80.0,1.0,1043.0,4.372772455215454,,1136.0,,1136.0,0.367736,error_runtime,
3226,q02,anapsid,3,5,MD,error_runtime,120000.0,,80.0,1.0,1043.0,4.353716611862183,,1136.0,,1136.0,0.367736,error_runtime,
3227,q02,anapsid,3,5,MD,error_runtime,120000.0,,80.0,1.0,1043.0,3.8904857635498047,,1136.0,,1136.0,0.367736,error_runtime,
3228,q02,fedup_h0,3,5,MD,success,,9.0,1.0,0.0125,16.0,0.1,,160.0,1401.0,161.0,0.118268,success,1400.9
3229,q02,fedup_h0,3,5,MD,success,,9.0,1.0,0.0125,16.0,1.0,,160.0,6.0,161.0,0.118268,success,5.0
3230,q02,fedup_h0,3,5,MD,success,,9.0,1.0,0.0125,16.0,0.1,,160.0,5.0,161.0,0.118268,success,4.9
3231,q02,rsa,3,5,MD,success,,9.0,1.0,0.0125,16.0,,,0.0,36.25202178955078,1.0,0.018775,success,
3232,q02,rsa,3,5,MD,success,,9.0,1.0,0.0125,16.0,,,0.0,37.52779960632324,1.0,0.018775,success,
3233,q02,rsa,3,5,MD,success,,9.0,1.0,0.0125,16.0,,,0.0,35.47048568725586,1.0,0.018775,success,
3234,q02,fedx,4,5,MD,success,,9.0,100.0,1.0,1501.0,1963.0,4.0,1600.0,15803.0,7601.0,2.8527899999999997,success,13840.0
3235,q02,fedx,4,5,MD,success,,9.0,100.0,1.0,1501.0,1636.0,3.0,1600.0,15714.0,7601.0,2.8527899999999997,success,14078.0
3236,q02,fedx,4,5,MD,success,,9.0,100.0,1.0,1501.0,1640.0,3.0,1600.0,15893.0,7601.0,2.8527899999999997,success,14253.0
3237,q02,costfed,4,5,MD,timeout,120000.0,,100.0,1.0,310.0,390.0,456.0,300.0,,307.0,0.173342,timeout,
3238,q02,costfed,4,5,MD,timeout,120000.0,,100.0,1.0,310.0,247.0,328.0,300.0,,306.0,0.172726,timeout,
3239,q02,costfed,4,5,MD,timeout,120000.0,,100.0,1.0,310.0,233.0,297.0,300.0,,312.0,0.176422,timeout,
3240,q02,splendid,4,5,MD,timeout,120000.0,,100.0,1.0,1501.0,,,0.0,,2500.0,0.107698,timeout,
3241,q02,splendid,4,5,MD,timeout,120000.0,,100.0,1.0,1501.0,,,0.0,,2500.0,0.107698,timeout,
3242,q02,splendid,4,5,MD,timeout,120000.0,,100.0,1.0,1501.0,,,0.0,,2500.0,0.107698,timeout,
3243,q02,semagrow,4,5,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
3244,q02,semagrow,4,5,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
3245,q02,semagrow,4,5,MD,timeout,120000.0,,,,,,,0.0,,0.0,0.0,timeout,
3246,q02,anapsid,4,5,MD,error_runtime,120000.0,,100.0,1.0,1303.0,5.7105348110198975,,1416.0,,1416.0,0.45699199999999995,error_runtime,
3247,q02,anapsid,4,5,MD,error_runtime,120000.0,,100.0,1.0,1303.0,5.785562038421631,,1416.0,,1416.0,0.45699199999999995,error_runtime,
3248,q02,anapsid,4,5,MD,error_runtime,120000.0,,100.0,1.0,1303.0,5.690202474594116,,1416.0,,1416.0,0.45699199999999995,error_runtime,
3249,q02,fedup_h0,4,5,MD,success,,9.0,1.0,0.01,16.0,1.0,,200.0,1395.0,201.0,0.143518,success,1394.0
3250,q02,fedup_h0,4,5,MD,success,,9.0,1.0,0.01,16.0,1.0,,200.0,7.0,201.0,0.143518,success,6.0
3251,q02,fedup_h0,4,5,MD,success,,9.0,1.0,0.01,16.0,1.0,,200.0,7.0,201.0,0.143518,success,6.0
3252,q02,rsa,4,5,MD,success,,9.0,1.0,0.01,16.0,,,0.0,36.527156829833984,1.0,0.018775,success,
3253,q02,rsa,4,5,MD,success,,9.0,1.0,0.01,16.0,,,0.0,39.365530014038086,1.0,0.018775,success,
3254,q02,rsa,4,5,MD,success,,9.0,1.0,0.01,16.0,,,0.0,33.83350372314453,1.0,0.018775,success,
3255,q02,fedx,5,5,MD,success,,9.0,120.0,1.0,1801.0,2081.0,3.0,1920.0,17787.0,9121.0,3.419041,success,15706.0
3256,q02,fedx,5,5,MD,success,,9.0,120.0,1.0,1801.0,1744.0,3.0,1920.0,19124.0,9121.0,3.419041,success,17380.0
3257,q02,fedx,5,5,MD,success,,9.0,120.0,1.0,1801.0,1850.0,3.0,1920.0,17288.0,9121.0,3.419041,success,15438.0
